x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,y_NoeliaR,y_NoeliaM,y_Daniel,y_Gabriel,y_José,y_Gustavo,y_Federico,y_Guadalupe,y_Cristian,y_Natalia,y_Alejandro,y_Mauricio,y_Jorgelina
1456.2954772982391,-1906.8648338834778,-700.415136546422,-1851.1562861213333,148.41635585914915,-226.98067756434872,278.63640772152917,758.5071193518465,483.3560183812002,149.73742636186833,-119.39687179932757,-712.5447132042784,-465.9312834834013,-418.1144284082944,-52.938144285608125,705.1426360218559,-534.4153232069441,-442.5386317143084,-164.48221262018376,56.17111184638441,-577.7026531210716,-184.5559232096803,-124.35534094383166,-158.72006666468977,-686.6416043545548,393.43834697019827,7.971527765222768,-314.98153561945276,-152.45894484476935,303.49592281785243,309.1545343370266,-186.2216154003208,-265.673025174232,-114.15678834273493,47.18637278878302,234.94966446042375,113.30502037240636,162.8089776572133,-198.94675433716364,-150.3843900144941,0,0,0,0,0,0,0,0,0,1,0,0,0
1709.7450787622915,-828.2628670804538,-667.2233972978,-614.9613887654227,10.14278408500101,166.16910430792646,218.6740907947268,-95.5724863713536,909.6310706915681,281.98675700767126,1690.0758433556382,93.79320201777439,336.2388056501409,-326.75455893533086,1060.639360398625,460.55698826273857,141.36331603672372,1302.232884191792,-264.15337026297647,-99.05865208080947,-114.45267232018855,-599.2003862195234,217.0585083865026,-533.9472603973842,46.29964176405317,586.7134492980896,34.415158872588336,-506.4209216740992,-481.33633675547713,3.3624839469156753,-41.42979921082744,-82.12876727304332,111.2608969037323,-266.2917874603826,440.85448595054913,-272.0021433143385,-8.943863287266668,-25.098305607338645,-3.7923064096572205,32.75391099805576,0,0,0,0,0,0,0,0,0,1,0,0,0
2548.0323162515597,-1202.3903955403257,659.5856885500878,348.0119350823829,178.50501977252733,406.65689005464577,1378.247711764114,-374.02018031995294,-196.15684429670247,767.3575936873603,368.1368184492651,567.8324871696868,-743.171073962473,-663.8583763213197,-952.1630769737268,258.9016627824972,420.1739989825758,-821.3607351692614,-272.40261217581843,-963.5855593809745,222.7423868033211,-16.469508922807574,1116.7500076249387,247.75424582937495,-253.17580834850244,329.1310928520249,-165.54798482260412,-531.9565198609815,178.48093785786833,-556.0215194363908,-157.2310419337842,-406.4078792239708,-517.662900296261,-130.6190892165734,298.4650197473152,-70.9844102638323,-779.851175812337,300.4381109193643,159.8652764530794,36.07730642646317,0,0,0,0,0,0,0,0,0,1,0,0,0
1077.7980258855146,-726.329084881893,1231.6626268729185,-984.3537883061299,897.8407503142752,-487.71118759658714,-109.80503430795684,1388.3068593231646,-336.27032240456475,-1025.1092241202414,161.78227618685517,-226.44134287513526,-669.1335535717752,53.57618206421872,1098.8513387429384,84.85549629120348,204.84056494952597,140.97025822070094,1170.8077995053934,322.25998446819597,-236.37456268488987,-797.8303969489785,-234.51961688978488,1004.6354214974427,-646.3321111243883,188.494328051103,-801.6129371787692,212.45171961992264,-308.2525945350706,99.53706624313152,-783.727297927728,-517.3400586224842,-673.2323209968233,-719.346135251226,-135.62322005318782,222.35941105070953,-393.8015501003717,135.08196678286208,-790.3960823019187,282.2712657207363,0,0,0,0,0,0,0,0,0,1,0,0,0
2215.735592726106,-1245.3095302127006,-543.266344769815,-1403.246087799862,181.27699377337794,345.7991361306194,131.78847229829603,84.58542270645408,228.16603055854114,144.64434174757247,236.92988798681947,517.6143368354041,529.5558948791225,163.12651458712227,739.5392122739144,183.80321988492716,-40.97884348867125,817.832203066648,-96.89596396625956,117.95096885688123,-691.4366817981186,91.61020687066417,247.14409455043807,-199.23609193546878,-635.7024431435898,1031.6457842371042,401.3460781040201,322.28906043098993,-262.14284599383126,153.6857404767083,595.5044756923106,-62.61503406238462,541.2541383032734,164.37837070417098,-476.22457496712883,-387.61562773213114,-209.40710815412348,-464.64066026612187,-430.73271056897784,88.08891905181777,0,0,0,0,0,0,0,0,0,1,0,0,0
2241.1321689119777,-669.7698507694963,-341.80491105349165,-514.6058835508088,-43.385884639403834,296.6005756021743,137.07472233473754,-747.3247992527653,264.1950758078119,1124.3854396913105,1275.8823860811826,-239.83441467592266,-412.3841727153631,-16.13023047270817,-648.229436564823,551.3428528396104,394.92429794016647,264.39863688482137,144.79476726513408,456.448695726109,-323.95177469541363,72.43180171037493,-573.323474222772,-330.3891193728806,-440.14337930173764,-130.49468374381283,-545.4430223327262,434.46290121027175,147.2117298827316,232.70342553664943,-251.31420995776284,-309.62950074833645,-13.220688548848177,-390.11355748610424,-421.178696095881,-25.257279857337018,211.76461885333475,-326.97148810809995,-292.6378446597133,-248.1982714725992,0,0,0,0,0,0,0,0,0,1,0,0,0
-178.58447544089725,-486.86243537333775,376.14021360755385,-1239.8579215641564,493.6249249680027,-906.8626554199416,-844.0379360675273,-323.9167627587556,-403.1700255276618,-521.7169917548428,412.53216610692624,-215.3926945670315,-98.77358893900653,261.11517791026404,88.08869353534028,-65.33244847742183,-67.86302980979126,225.23570004861622,299.1681549987857,159.22774383731218,-115.58026197079433,393.3622085285744,-6.964736803534034,-507.78554093791763,222.87531589984053,154.01644542668177,499.8643059015071,-29.878649155146103,191.5751195926458,1000.6558107346247,-23.997453093091647,119.54110542337487,174.45321731388165,37.3525178669985,267.5621615168968,-13.11613500197735,125.7397662694442,-7.479838465459499,357.7460461002451,389.7595430226703,0,0,0,0,0,0,0,0,0,1,0,0,0
1305.9917304142261,-1718.5780602015639,630.9535656845753,-664.4701508273993,402.8803505275022,-1328.3484136254099,-1121.81413033564,1007.5427107006147,111.08537071712044,-1065.293379213789,395.3831711079515,-500.3944326475643,-356.2245748397164,-335.30997624054925,159.11993164710177,-872.7095547958509,-363.4685745029961,382.06640424489507,506.6715819960158,544.1575756625917,-327.7725526523867,-381.80010981480444,527.4706541649508,593.3774113528123,63.21565249793349,506.1370139243601,-339.25442673341934,-15.999570145345041,-155.57424043589648,94.81091468251563,-306.25195670122065,477.54984022882707,-84.25403993839062,-55.69176471895466,186.1777688070985,-801.796234775352,-845.1689654919135,340.7828666006026,125.91641207466442,-64.7965413951669,0,0,0,0,0,0,0,0,0,1,0,0,0
-1159.9847297126096,654.6352687312124,-101.23144885783931,-349.18991457603926,-201.8741304391897,-527.8239378394204,-325.47613093778426,-67.60779766377586,424.75007442018926,170.33463862889198,-41.463715791338736,355.20793717877615,-53.18715247754234,-156.55053233653868,641.3768143672618,-166.57096441130415,-22.73956804762201,-377.01673431038637,-45.55305788531163,-247.1980654924993,-93.66143919807652,-319.2935616174126,-364.5454657256997,-897.7657964393793,-272.3246870848353,-31.486020143300745,179.03865553892024,-128.47080003186656,-494.83096127748837,14.27235852184724,-279.562506811467,226.18182337552426,-193.70617436041638,680.6317163483411,-411.4721861120471,-72.99140257560857,86.3479403651658,73.98359175276582,-253.15946601993812,11.369467841288472,0,0,0,0,0,0,0,0,0,1,0,0,0
-2461.242761509902,215.12689553657535,-862.6983499851764,226.32051392594644,1499.1132982699985,923.4648009758032,-857.3315091782853,447.7619188730258,406.2846963041444,809.5374220508403,115.54925420927721,-154.30350488579379,-221.1864842052605,552.0387992922393,-242.84927994626673,-633.6995155661457,-692.6367118656361,-191.45286383928214,692.6108504378911,-388.843278007335,-646.4501153317553,46.157904660598575,-321.9700699517852,-206.6129124107667,-112.64731986896307,-432.0825493572352,-248.9687835575785,-73.42474075868876,-205.82730274429235,-416.9749735931913,-174.69079185097718,203.6505016186502,218.34787240469745,-214.52898553925633,-8.838771821027143,-74.0097962642614,135.51327612669016,-298.42065010479854,5.406515558110486,-22.528747976184977,0,0,0,0,0,0,0,0,0,1,0,0,0
-811.2058458616763,-491.6147564294064,400.6472157967945,-710.335698851025,772.1951810214413,-308.3262081945656,-830.9235950819349,-444.38062123085285,-542.0085488880784,-868.343808994024,65.8173846255446,552.8648208759112,-1296.8008764612173,271.37042972795297,-805.2736301742548,-86.95263608661804,467.901426832682,-280.8462402843359,437.3222939400296,-174.60634196537512,161.08694788381777,-250.71323506204752,-29.38691719173157,-830.3514854744226,388.02892216179396,480.51782194816053,453.038103086498,275.34741449190886,145.23140314275935,510.7904042166881,-145.49448140031944,58.26804845203463,233.0816521721751,336.46767958928757,-96.27090186499922,-3.5688762349644434,-224.25567203930657,613.9509270983357,698.7993499663903,-82.76247058906948,0,0,0,0,0,0,0,0,0,1,0,0,0
-109.62463728460605,198.3985521422888,-85.41549574764878,-812.4292658983632,-117.15364668562069,-1076.0168666438233,-692.1167079496778,-1134.0934071495155,-589.9110296507357,322.03536536499183,113.30394748758775,-603.3914012613194,-332.5103926444145,-420.26628741063286,145.6677954417375,-57.946213605938055,-284.97019910242045,-51.731236557434464,-114.12055780299671,-160.54767519933463,109.91458487904697,208.20946951365977,33.05382086921596,147.39866829852022,103.90570883890199,447.7082361408951,-116.43268860075017,391.07082659906246,547.9233145180737,804.6595466172564,-333.42050526745214,-242.59637662135592,171.93126258687676,-199.70064549224873,-118.55356798112216,-152.20468094802087,-154.4917611265291,253.05839391588597,58.33960828860887,-585.0749891398117,0,0,0,0,0,0,0,0,0,1,0,0,0
483.5078975665606,-981.6608069605071,-338.19685270935844,-763.0113395135754,-981.613498611447,-252.68395854442107,-481.19284211174056,-825.3158867954963,224.5093267524152,81.73600906221259,718.9464463360794,216.1129389684832,440.5986663649415,168.7885490731025,-0.5672647527203764,-218.31561428132756,-188.08057868010735,678.7628708544448,377.6123510216118,-485.5329950533973,54.383433738484214,-220.5460117376936,96.28728631282931,-257.72576927925945,-150.0190704849003,390.155655771985,283.36625729258776,-262.6256056189262,-415.00705991207775,-143.61265936905556,54.97364133551846,-183.63656542872178,-216.3127390879752,-143.04964278119226,-153.32466729638338,259.32323294607625,107.58078676319332,81.01698903475267,333.7155344845202,-22.996894192748925,0,0,0,0,0,0,0,0,0,1,0,0,0
-1104.342485634941,210.98561937533947,-1117.6604979446688,-304.99863752773564,-851.6877859835665,-556.0641663333447,-232.52938881650581,-348.64454686826906,-1462.7472409540082,-236.3024680907535,-461.0301967050083,-115.31583614608552,380.9106591796842,79.95729739476795,-14.295105209919761,-84.12007866272256,-247.62036656908072,204.739598293347,234.6525593073574,-238.77298973914387,-524.6047824197946,-650.3290910552053,177.75871207435227,219.94848614762006,79.26273833331005,399.58492662257544,290.40841369296044,107.10843551914371,-59.418135168132636,79.08211867309079,-183.5992175446062,-183.40762342905137,-332.1512700158436,-450.05440702875114,-193.12095395297032,256.52534310433236,227.77959908650223,-5.532606104429351,-65.59652387808107,90.54996194128438,0,0,0,0,1,0,0,0,0,0,0,0,0
-1235.985468618707,1891.3814556864313,-917.7195967499655,1154.3099187268542,-1047.6775713077927,-1053.8081310135196,1496.0993377716145,1317.0917708041602,-451.8946202405366,-540.8693690553397,543.9024943085254,24.75980610854816,803.3986863715897,670.1265453477016,-567.7099561819875,408.67745202022917,-804.5989893442431,116.65638501958662,111.85437064203175,-141.01309731392533,-30.366060392860344,4.321398037731803,-197.54748868656318,94.68581892488994,320.9688710066384,-19.052852705057308,262.1053807317122,222.10069509607075,-58.15587546599832,153.0934190920408,-80.58139095828264,-208.54091433788253,-13.964534702643062,-370.58632834756486,102.0483608601103,428.33910580963584,101.36061839847318,-145.35285287158504,-170.72225723865185,447.6871948409582,0,0,0,0,1,0,0,0,0,0,0,0,0
-1118.9156723147375,1839.3775291747897,-1607.8807784558685,821.3300570742316,-885.7078938633528,-1312.5112972981742,767.2708788912038,910.6375716724377,-1752.083637087368,-937.0295591191564,525.6747102183134,-266.84991576294124,745.8069250621238,-160.09997379717083,-232.42548398169774,28.119353656056965,-188.72787322235746,361.44056494828675,-212.21648722679672,-282.154464331822,-512.4856514540755,-238.87256950845435,-377.3097469881194,-252.21302600659234,383.9815745365914,144.08532209317713,91.30053335950915,246.31637388742493,-574.4995349684609,-697.2056488414562,-13.128601220378057,0.3202637578420344,-377.3282206060892,183.5946384112182,-61.586451234500096,-377.8242118273032,131.47535544477333,475.94961490769015,0.5264926455176514,-173.24691860508386,0,0,0,0,1,0,0,0,0,0,0,0,0
-1223.1215136447374,1597.4825548111173,-1684.9170242475357,917.2871038370303,-1200.663253718893,-1430.066593363156,954.4340530360656,667.7752177297377,-1621.0690214124995,-963.8817056886285,589.0708541571032,-166.64042056744472,654.619028570162,-132.06276847200144,-106.63855355574604,91.42252729639102,-258.72707537771186,386.3683131880138,-131.91946761267204,-190.93158401169015,-572.6020373864413,-66.86301329036296,-352.6633509422422,-246.52561757393477,118.86649054954698,-172.80083944477968,365.28655286352887,47.32454304181088,-398.0238003514243,-366.78599737871264,-28.53252591682885,160.1796612374893,-118.38140498247655,-307.03704625292085,22.102880994666446,112.70283262139921,118.39195028319118,396.04309953849094,-225.64890402073354,216.95320993920757,0,0,0,0,1,0,0,0,0,0,0,0,0
-627.0713684701228,2235.1242241509344,-1493.2276465650305,7.366381289211041,-499.69864142001995,-934.1720233945052,435.75926854972903,155.07629349467453,-1127.2216243960436,-122.25857428288282,690.6025056422463,75.7747839901231,-64.52931403628745,-248.88144956368788,348.94508870326024,394.41692822026806,72.21103126298505,417.45214489950956,-318.9325676700532,-165.06521634442754,-159.96204188810586,7.337050766617087,299.4079328449695,50.67555554385129,187.99704802758086,36.599172654073286,-223.00450883309853,-57.24590905300149,-296.0802590855921,-487.01241957268434,93.32775172495543,179.99372217160783,319.54517829848663,206.8409374419667,440.5282731375942,-132.42846454204403,303.4464569611601,-150.77820982951874,155.12918773149516,-383.7652603659084,0,0,0,0,1,0,0,0,0,0,0,0,0
-895.9179280624028,692.5051691785545,-620.3389174460248,-320.64222191846574,-411.942301849191,-678.2215662183772,-146.27549912868054,-342.91984397006405,-1008.8918215521502,306.95557790478927,520.8061821300458,-182.09943037819903,331.7973861381758,-342.0638672679937,729.9700433594298,127.27366630432304,-50.346432609012204,28.662435117231627,-6.988229474679129,-91.79494942327601,-204.3432951860903,-938.4875704379489,-387.5114947871207,-328.5777552460405,-244.0970301282497,135.02600892177443,-83.17331926920545,87.62019605435933,143.72677828002148,-23.524618499351465,-417.35029262099675,94.59373231130158,165.96264834467948,-45.923136953740475,97.05720171891868,-378.64834909583783,-185.1164185126361,254.6224437374098,-13.583864632563488,-240.90159780500102,0,0,0,0,1,0,0,0,0,0,0,0,0
-316.02724130095606,2502.9363669035574,-480.76494024231516,561.1716631052088,822.6322290637237,-1533.9152353647462,500.07392589508027,-107.40096413957232,-556.3865857449265,289.9326927226585,313.8251363087868,258.73848942728637,-500.2817259201044,-465.14208567646097,666.3884578362436,199.5015164143897,-8.47748035038503,-31.234838379846618,452.2919569204136,-626.1172875006149,-247.30135870383705,-865.9240842386356,205.91334122805182,-321.03591234572104,114.05385694497,-87.28490401816184,-518.1051379509544,-400.8715411633401,-538.9228937630129,431.82433043868946,-792.0815631784793,128.9631457972358,381.3176410469495,-290.51022869626485,18.78736206858054,160.16247882224025,328.7759674401007,-535.601340917063,73.9080008144603,242.49620095405078,0,0,0,0,1,0,0,0,0,0,0,0,0
-164.94882090853778,1789.4916296791598,-2129.093889914267,325.0016378164034,-259.2882569455864,-1246.9347957306761,278.4425601405687,499.5751821937089,-1733.8223124095396,-65.67172128758115,106.1805341253047,137.50518885103995,189.42139364150694,-484.705940113496,-266.6944356972141,-155.09545781742645,-137.33586981753987,217.40573604548672,-202.557841090127,-801.4603242247048,112.60837326171034,292.80999522468517,316.94606868576574,-23.436717731198257,246.63066279517307,285.6457750484023,-93.44377328688262,-211.02841460142534,56.10982596813267,-48.82704968542055,-355.08718047882456,259.5407610441942,307.35343410169423,292.1792881044088,-155.4917063753947,172.9299737705928,893.2114414274578,-212.5950968355973,224.43501441493962,52.91459593634756,0,0,0,0,1,0,0,0,0,0,0,0,0
-2442.847437366865,864.9635808611431,-1411.6802772861915,2345.636559753132,-799.6154884370651,-1060.7666702644347,1571.8750677062121,940.0195582525944,-1188.0826219061664,-1097.1283597354977,859.6760986328306,-412.3037368262563,-58.56042044870669,482.1930323898395,-51.427333117431985,858.304895511871,-536.1276468474152,-277.76050017062045,193.2225374689854,-368.4187785999556,99.71781548714021,319.76605313688265,385.5174904771033,38.22583095405594,161.31830073810593,515.8361197543921,-43.30299569837875,-250.2910790657755,562.6807556589087,-13.230721192763088,445.9735667885915,-424.7233144541937,-2.2425450584062587,-86.71253046606053,-483.7380532217862,-306.81203642367916,-301.3750287095032,-634.8515796274525,-225.06503074529104,-188.97693678528708,0,0,0,0,1,0,0,0,0,0,0,0,0
-1342.2179143331794,-520.6925185045953,-1467.3680927020907,1417.9503868250567,-1728.4914484545034,-613.4060784948323,802.8812656889315,105.88695884499343,-914.5372653503422,-86.5188764272507,378.68893576478655,-358.10639090407454,-17.104113425501197,1035.2724938806468,-13.04854495867465,-33.34042802322015,-357.26175012143665,58.61074648198252,638.4261843389883,-316.0632216586825,-393.3249402253585,487.498615747323,843.9189578816125,42.24505611444405,-615.8486778161292,-202.3987184128565,-376.96658597969855,-93.58367068147864,479.0288536886188,98.52411802795113,827.3274971714246,114.63641440182879,829.2308647836303,-652.8758321622269,320.81901074695895,-184.11049034068066,-237.79352907380542,-164.57062599497027,-580.9277553000439,301.4144161036287,0,0,0,0,1,0,0,0,0,0,0,0,0
-1956.1698292902129,617.2825244992226,-1185.812471999855,2942.8384204766844,-889.5702504815068,-1164.2267447621616,1939.8929089245644,889.8144803527133,-1050.8622420653435,-474.99624802061464,745.5184648576251,374.27549443003466,139.48364404526833,371.61597535474795,-116.0270349891034,-386.27110952146654,-279.73553409423977,-448.3155860430461,-66.6808414065358,-476.47886212432144,-424.4139583894799,167.39640112668826,993.232362766842,55.48836427289903,-253.8134899224544,149.87595328650187,-250.6308412071823,44.29286508095739,450.9625407330662,349.0044906293456,848.600505053903,-343.87133730566995,124.5012416830905,147.32320774226986,-133.2476486888196,219.12921339380674,-521.0844918881928,-254.78291165943676,0.21483621055610388,387.19978517258033,0,0,0,0,1,0,0,0,0,0,0,0,0
-1048.3552815808564,2216.43004028728,-755.2519698793218,934.2089007517052,1328.5663655037526,-488.0156237639331,-38.45782953453442,164.8514603471592,-676.4621167768012,98.571245973906,211.23280171235757,172.8437657363336,-57.8608329728911,-669.8993548909552,416.9454921619341,91.76260080808927,89.99429689370861,132.20095972419426,572.7603262561117,-502.4162037492675,183.91839477321287,-38.48858611878092,952.9946342627944,-197.8485903905485,-217.44698267326638,-457.90206335560094,-9.320254230365025,-63.796671052108344,-190.524952450257,202.14166972490477,-47.26704129270272,202.48975974755348,297.2022134573964,-557.2822312549961,-193.7406125010732,-133.50219657968742,993.8791889946253,139.79619368830728,-380.0721386657515,382.9354896650337,0,0,0,0,1,0,0,0,0,0,0,0,0
-1801.1900042935272,1131.6179838998955,-1498.5105465690986,-161.8709036052102,-504.8488635825621,-447.57417031767983,402.91546604630923,486.78931321758074,-905.9559770865916,491.5464941391884,679.5750308876518,29.640927306287615,336.51620752215894,-242.21609265641516,321.0856588082053,613.7419163000983,152.9288663367657,611.3729818875415,91.90684062694461,363.00627535410956,-96.92913157165539,-625.4033411168758,-34.36793195009103,-296.7515899598045,-437.39376661167364,66.94759746973362,-417.1755177550488,-261.0735294034198,422.91512675433773,-339.7098715708718,-221.25688858021806,903.3497725248804,-121.41287877736006,43.32135011136607,540.7496195329043,-55.061793723222344,-654.2424677726231,-214.76693177310028,-9.361017318319897,-142.73444319596027,0,0,0,0,1,0,0,0,0,0,0,0,0
259.12037062814534,804.1144283473294,1062.2033959753294,707.6485218289819,522.4628344061628,-1375.5332615520272,-182.80389324677301,-291.12169105202827,256.30764750021024,245.28285473224125,-247.29821720402552,-616.388923505607,291.8937810664744,249.77680735479484,-393.70283541501027,470.08801344215044,937.7171732563713,190.4970132507846,-74.49950810860715,-491.7014038421864,-197.25195214364473,-327.970228155782,-186.1873775175445,-251.07444333724771,279.1793730954196,-105.98489693841303,-222.21235617453178,100.7605359626778,7.281622126344675,100.42786974800676,-558.7868643114978,-176.7360173620633,196.30722195446637,218.18418397770833,18.39565144746022,-684.1005350849106,-240.20187631696734,288.6872825752677,384.3727057092647,63.06536937101999,0,0,0,0,1,0,0,0,0,0,0,0,0
-1069.670670012275,2025.9714830527766,-795.5023641529814,1023.5761182278184,-741.6618912706648,-1024.2165121461949,1391.660234589641,1771.1219725880078,-565.2733020940191,-640.7799906694171,456.9163380316939,-71.42988212455164,761.6945135097951,599.5818180173637,-873.8975272469312,108.51625458820962,-888.0767563678762,54.6874893097972,-167.90069223310059,-261.86362821280943,2.5491149372644117,-35.554960153866,-264.7525874438086,95.93605077413434,682.6378309987773,166.68959986882405,82.45644964553084,561.4033853741242,-302.5228095962066,135.12689482725008,-343.45318110004587,-323.9695991021619,-311.071455112641,259.500805702729,221.84438505248733,-198.65145374167227,56.004264355489724,134.17279797790528,92.09249427619221,-82.75416384708815,0,0,0,0,1,0,0,0,0,0,0,0,0
-204.02404209821077,158.99616111726868,-771.3415266662108,-523.9435925550963,-1386.9940064451669,-708.4025540921101,82.27908531894411,-929.0700052488903,-518.6537019103755,-256.53901500163954,-32.626279378826375,-100.2292253972912,-256.8523308337817,393.2397555228653,72.9474013543175,-22.53318337626305,-436.3666844881842,-266.92787905203943,-137.82322065284387,-319.9385404289914,-425.79828631857185,-179.8902514348529,273.6004382498171,-49.796095752922135,-267.50273650145914,37.80502910663378,-209.69189156410096,40.673205342673015,657.3049275590208,174.49064694915683,577.0478563014785,-18.464145739600216,303.8129223856851,-189.48325191291417,212.62040889623913,-197.20426281132484,-660.8448108698453,46.27980899468183,-376.4482757310582,61.89076967449482,0,0,0,0,1,0,0,0,0,0,0,0,0
156.11326441724822,2280.6794715559854,-1324.5720163316746,463.6997053770409,356.9582187100434,-1160.6917876150203,198.79458299977927,821.4397505895254,-913.2376816959517,-479.4098032481402,171.37388149623553,80.25118836999553,-468.14323968060165,-311.809888784313,-32.73734358639863,5.913357148834843,-48.86548233808132,103.50103886725331,82.7503839668208,-1298.8646007420623,-161.501620735665,25.36950713863534,102.5670572718027,-67.18094744995551,104.5664626397168,5.167855213401974,-430.64889647927924,-85.89948227086353,-416.35429472675884,-200.99434602071236,-124.33431981268798,-196.089169859577,49.896195808101886,462.29359796896665,-153.37669319727442,-181.89815773943945,447.45563859155914,-272.5685293253068,342.948415450177,-367.455568485056,0,0,0,0,1,0,0,0,0,0,0,0,0
358.8620112629143,1165.337794392747,677.8962726294732,153.7582502612064,1135.7402098105904,-1616.2420169630172,33.44338218445869,250.55586792598586,-691.3195823190026,-431.9569161227083,367.18781246564384,-216.79280958943795,226.8723780863073,503.2473967478052,-227.58348479162692,390.31626284436066,276.8852315260229,-76.32925864462617,4.181965811776507,-228.21599880175586,40.36956334597286,-182.26543838265118,-240.45364850169045,209.5308453687467,489.0075319764204,126.40091443462627,-782.3895410426902,-7.461266901649324,167.50956078093986,-299.2357477093491,120.13262848099993,-87.24139797512427,1.3544224021220035,451.0589923696727,-7.664534419472985,-684.4462673296694,-245.15623492753429,493.79426393090864,101.57496260537042,-234.72541569629223,0,0,0,0,1,0,0,0,0,0,0,0,0
216.38980585238568,947.9063500973056,-1060.1800221311526,-517.6753394053852,-656.7193698700084,-1215.4086905776717,129.46370417182965,-665.0155065805707,-814.593384749872,151.57898053608795,11.420516199093212,-110.07475104892356,36.22996503138324,0.8968917636966585,212.289075944482,1016.5416369425599,-83.51206842065623,113.04551718784984,-38.422225839117225,-916.6134540482194,-134.9394707195945,-213.9803892331867,-54.06803368900267,1372.5088906715903,280.98104499502784,677.2002487287992,-76.43825675692571,113.67212716780958,43.17143401867667,184.16004909857816,192.96092931616738,134.8895034819685,-211.07455176542396,-52.09032054700298,-23.258986544965698,259.53834731002587,-40.747553406443295,-108.93018390655772,456.6400089849207,-456.07361429365824,0,0,0,0,1,0,0,0,0,0,0,0,0
-1276.1433008379718,2094.447348141763,-1755.1383378384564,992.2311604539767,-465.48881372405367,-1136.870968388293,871.9607417618853,1280.1789082547725,-1606.647059779324,-604.4358032484531,682.9016651207286,-117.36244467250978,693.8353911667758,-52.4221552308592,-229.69540002424358,534.005433876546,108.76807589838559,384.4231508959494,-153.59519091916434,-113.68185035722821,-73.40670780250103,-31.892584960517382,-28.68529552302428,-224.3978398112716,112.33206998849397,-180.8029899284191,-188.20263969614408,223.74695555287792,-131.5559289728143,-606.4786039173539,-134.900509615904,351.49041963981546,-393.4949244150659,85.13723464781897,-89.82107838920359,-516.0708018019407,-100.93534927410731,430.02595859669793,352.53889476099323,-60.409429556334835,0,0,0,0,1,0,0,0,0,0,0,0,0
-1251.9162140158462,1599.790612960507,-713.1501261260347,836.2136479710215,-780.8180655617962,-1212.4793912165198,1087.317697320018,394.2150455294069,-812.1770882127097,-250.67791035637174,750.6865914924623,-526.5780678398077,700.3331079420417,668.7240576668787,-497.11705427384203,558.1765530062976,-527.048254469969,-150.95021647336452,-180.27258426015166,341.86701046099273,-458.5999682479173,-51.485880732998176,267.3962617483999,-140.74159096555343,-310.34379134390736,421.9945212232948,177.01310478794895,-73.12223235623735,-404.4796530584036,-207.88512333810343,59.9755288685969,466.3028601823342,27.0901943772893,-66.91263350596735,19.16180533672415,798.8159841593915,-98.58299299402009,-38.76131761746343,-93.6618879883122,113.75509352627124,0,0,0,0,1,0,0,0,0,0,0,0,0
-1169.378327430735,1678.1437970414029,-691.4548597685488,800.7729983365413,-645.8352791808671,-1216.982555868631,1037.5769078915082,687.8053656398051,-960.2924960822245,-312.9189115465558,818.6862946833994,-688.8058533081308,526.1733966211866,453.89208667471377,-736.5249736684833,348.10335175848974,-499.6834163134653,-65.30450987399112,-321.63588891785696,222.55455832632663,-352.0837200308949,109.38892559996542,224.07659387127785,-177.89700960030055,-7.3349992679525435,348.33915607866425,-83.96357096821905,-50.39100932741428,-351.60027576862313,-179.3442511084791,6.485602594042428,207.7448512686179,-99.91775864561284,281.2821951385612,49.64904476851235,289.5629698211046,-174.88434527311307,34.52444604356717,103.94310224672748,163.25536679703183,0,0,0,0,1,0,0,0,0,0,0,0,0
2871.5188280866028,-731.0076530700865,-1406.819522340767,-148.98566379816378,-369.76562844009345,108.5585354949726,321.36112681094477,534.502311786405,272.41124450960126,350.92824528403094,-248.17671160113065,-130.0685869561968,-79.68204825715097,-451.22299687006296,-395.8164672123963,143.83547029865463,-527.5280423297742,115.34418135769026,-526.3227384210545,-65.04241215723651,-26.403809678375488,567.9118221789886,-109.5464357212902,-48.58823269664471,-388.10665755657027,-175.64126399265427,-403.1711467290456,133.5418268395181,-271.89997195358677,187.43096591864324,-702.0708860113252,196.09865073260428,570.1244414629597,8.460493193332184,64.01976204923513,-128.0626151740177,242.5326075852616,207.08397459877858,-33.051566448411045,144.50986146569278,0,0,0,0,1,0,0,0,0,0,0,0,0
655.2739975874988,1272.6751978392158,-699.267422356357,98.94662553865278,-534.1380902868893,-497.86227658846417,-661.2006380417345,557.574327348388,605.6271185670493,66.84808560711936,-99.09413918154623,266.7391706415213,-186.559677885261,708.9481284928885,-734.3612031888393,712.9864684470753,939.9795131830383,-170.39351025566975,-945.3002082123068,-143.12764892589846,-466.0942862604307,-292.39404093069106,764.2242436309132,1774.4517295176277,516.3010627974288,221.9549638354368,686.1679869915595,-134.93526238687227,257.88016929156765,-150.61374045095687,-286.42803306093793,262.319173481617,562.1819996487613,-354.934773273036,-88.35454101108517,-62.493308099936385,149.05566922394925,-115.49916518387539,-393.803502332787,-590.8492387731623,0,0,0,0,1,0,0,0,0,0,0,0,0
