x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,y_Mauricio,y_Guadalupe,y_Jorgelina,y_NoeliaM,y_José,y_Cristian,y_Federico,y_Alejandro,y_Gabriel,y_Daniel,y_Natalia,y_Gustavo,y_NoeliaR
-540.0956627715294,-1039.377679993416,689.4555473767782,355.95588862465826,-348.1127926962647,530.5619748372983,-667.8427700100617,64.49515090691551,43.184285772609364,324.2219276251981,-454.8993276039678,489.5683952644755,15.825397882804182,336.76859908573607,-40.47730643156809,-478.8529595803228,-32.6426866201911,-67.87733010873788,-528.9542579730281,388.72604762525725,-335.4051205610546,-112.69950517637793,-63.156293297062334,513.5001428229626,112.05311798255478,143.61285049233146,127.41621876221585,586.6160921597423,175.34908042905417,229.20247668478456,13.383360180152792,180.44345329192757,169.58594628242037,-116.41980426591208,443.80318453431533,223.51890648248522,-198.87915012141747,15.29477903687423,340.9398505358421,337.7122379692599,160.87092412114188,366.33493504936735,155.8596905641649,-93.50364610247044,161.97437032927706,139.77458491875097,18.80807139247616,435.7938965515666,-237.71001765806113,-62.013376897682726,138.07783562954657,99.9469339129348,14.730958078983907,-7.013273820152414,108.12972899843865,248.76675676630782,39.017287445656684,-185.12636157661328,91.39530477740905,373.247894353277,1,0,0,0,0,0,0,0,0,0,0,0,0
1347.5821354515529,1352.6557909520227,1129.2013013571386,214.31749739890722,94.56257073407137,-1067.021897161436,-682.3634193752077,-98.61750840609331,11.395353148812386,363.2746150331761,-285.8545677742692,290.5013001752604,-3.40366994149934,-49.43618780117329,-370.27899875615725,-187.51356687548085,289.19116288026214,70.75485338289126,-132.36561931492142,-263.99288101062797,-680.5457483998161,-71.40823435332365,863.6978877535074,200.56818803057035,12.357596765874426,543.3774235709263,36.302709003155975,88.1449215658681,204.722577448146,-389.4577344257776,252.42777684345452,-71.44536083027471,-193.17368379323602,67.41829400567549,287.0840982786867,-173.69513961206798,-274.1871771540632,323.73373779002156,-439.78658107627393,-189.36511177229428,-119.75104782428448,18.60794455398958,-213.16025003855216,-289.43482255023946,293.3616262908753,-259.7264704664408,384.7093749915339,-390.78779419041837,16.621384860296374,41.18393808191978,68.8073113216393,167.7430273678929,-24.26902372665085,-146.10197129570452,100.52172414757722,397.1160381246529,-159.63372341756778,-129.50822212944425,-263.7335345876552,-193.19354595210103,1,0,0,0,0,0,0,0,0,0,0,0,0
568.519138492647,-837.8845775763797,558.89921431381,177.8168932784874,51.04303348988311,618.7336178770579,-201.41475749058858,273.1623588196788,-43.74621184985708,520.3666542869321,141.84511624491955,227.68323747303637,327.10320258122476,274.66931325424224,-186.28358061853555,-326.1808566780424,-57.374873199559055,-20.492361421483764,-353.8124229251981,58.41551497278962,-157.88853902057127,148.23922601619597,155.0844804094964,463.85474383257537,-70.4753757149475,6.171525609902581,82.72549618244578,-293.7220628094721,203.75089483108098,47.56280548448656,-113.51202735209844,69.6601013222079,176.99083570685562,245.98457292726863,313.41691991767414,-24.4681145340253,270.98695166730596,-214.02573585996265,140.39172046225954,-32.45422873138357,-327.47210489924777,446.2769653269267,247.87309099008704,317.07047527663434,-54.22763169989066,33.765476975335844,-72.15010165785056,-188.04738774162254,-30.789771778851954,-257.12901408464603,-317.74573743090565,48.596541957527805,-176.8904975516667,10.9097054274956,-132.06635782046246,55.672103785625175,-79.50284069644235,89.34033875936522,122.5199916551119,327.7133958181963,1,0,0,0,0,0,0,0,0,0,0,0,0
277.82123393628547,-768.1660214956507,895.6345047833743,248.1543130840431,-167.2692563409306,501.8969191404768,-184.9220022528804,-22.535950253247524,41.15062904050719,522.7752833165904,168.5619871353507,68.35172945224932,219.54508824521687,318.46874511717715,-104.84479487855636,-236.97777851228767,-370.4476972309182,-128.62268553571585,-425.01551149411836,97.12123179220946,-239.8682908406215,87.445876386484,240.0749273010179,265.31456186630226,85.340491991105,64.81081548380055,116.65055898780665,-339.21782591745006,10.520260806638445,176.08423633560633,-125.36369901802102,50.93229865205372,237.45425196076695,76.54824713771494,-15.280483616672132,-123.36177884363293,179.13184387886307,-287.54248035085385,215.29635995188235,-73.1763747319162,-63.98977466990096,-69.48988251397623,86.24217175636302,-29.688793110229184,-94.40201368915977,45.35640637717647,28.65389990794566,-1.466926794362584,109.42118677474816,-34.49208814800697,-202.82831071581313,111.32545247600768,-13.741652175630309,135.28161077491714,250.1195601334318,-92.09503324709414,248.26684531935058,223.01439923646967,38.88609901627812,78.57746120938293,1,0,0,0,0,0,0,0,0,0,0,0,0
175.17844555283315,-792.0876695431591,748.7958769745014,151.86649128440192,-288.022108201829,176.11493943726103,-460.6317672135551,2.736831926553559,172.61605125137592,290.8766177776967,194.4241768709694,-3.3309174705112476,309.73380044355264,368.6356449071167,-281.854276563065,-133.82945503749968,-382.47722285111035,42.139853461483675,-590.9599443792363,-249.5424712526521,-49.02535602843935,52.21485457560971,69.8050296977754,368.1718032835042,26.09496194276095,57.968469300913505,182.4055038054291,-156.20037901992404,38.61939680386647,126.59682592298347,-78.89263681102177,107.7765308022627,213.56792220240519,52.532914533957374,-25.309633184761367,42.52811492344432,178.1458883959554,43.10756773151105,47.1591908126319,-56.36110392216715,1.5129934837232928,-18.68682746197626,-335.3934754873622,9.02571361976802,0.9400449377697272,29.269871771355266,-48.458766125282374,28.543010587497964,20.628641997213705,76.99464574398715,88.75039889160453,-161.47898495420768,301.07429223183175,104.88043141602485,380.6152137894429,163.20600692522586,452.09463851197023,377.2158772143499,463.6779268872535,134.66587176653903,1,0,0,0,0,0,0,0,0,0,0,0,0
879.6587380994537,1587.8129247750362,1141.6067535821635,1089.6035239705443,339.46570561990615,533.1633719176541,-111.27088556501297,-132.3036389316651,235.51451933073005,32.13458744836655,-450.0194872093033,381.9847836328131,364.30335281140265,-90.6772365899622,-181.53197297366924,508.8608615926935,331.6723709981366,-515.9675983386787,-358.02796624730445,95.67445068398357,-168.7152608551557,-141.34258815520485,-86.20199151593806,170.1586949584347,-79.41788435857012,-322.12659658128564,-141.57523756563842,356.6701712456085,48.91629273251792,-277.52105449419344,41.71352802156071,73.63218961487193,39.74257316876919,-224.96356886557373,5.42220690142067,113.2954452298132,-102.60667584422629,-117.37302132272147,-19.053294797776342,-17.238860267125276,325.5053506482134,580.2704942719964,181.13725312703767,-233.20365447006174,28.000697280404083,-323.53283377400277,226.98845659192764,-7.138549272612452,-208.81846552151765,335.618756249703,166.97562504768874,190.06301422625796,17.259785633808423,206.8011101916518,-43.261498667617595,57.91131991564781,-546.8836425814142,138.8490163612716,284.23584951986965,-260.5722183455972,1,0,0,0,0,0,0,0,0,0,0,0,0
1435.9143547053484,1783.6976481281652,816.8004236818218,577.2971443550445,-142.72517908714482,-658.243251525355,-52.2556823832441,105.4193553657699,309.44422854588566,134.3617674547107,-301.7286492786762,201.15970353573346,-131.95168013562838,108.5003774271222,-66.70373380911234,373.7515353474407,374.7927177417465,-96.73216910693273,-5.670722321182387,-61.19490245254352,-443.53548702953907,-170.31285159470406,319.565624525672,327.6668711329794,-47.72452764548449,12.713311868896689,534.2063987889527,193.2254403251236,-227.53197125965067,-679.1321528280175,257.10570636104893,-282.9733463325458,362.7236764741143,199.78461134206842,449.34913675384456,-191.56611207249537,335.31694131662744,24.63455378591906,-103.32801753431016,-155.55046417842703,210.6777567896013,17.630834282754005,104.39161991673113,78.49251704559937,306.2047134625942,125.36322644064053,384.8340179532967,85.97417517493842,191.8351426830305,210.56164192628822,294.75433597065125,514.5023130299041,314.4053106647003,168.4670289409441,-104.08191910165912,-361.84801679468154,170.7085275763135,301.59661004162984,-118.484045038298,-37.42650415635289,1,0,0,0,0,0,0,0,0,0,0,0,0
647.8438810280667,-550.1154640882892,-125.04349761307277,374.5870940321444,-1051.4331851239158,603.0774136311857,249.66991279788868,-59.433682000853885,-405.41859362081436,-378.8208317512142,542.4814109056316,-258.3956689302088,315.69857314702983,211.9679230363678,-289.89093689448094,-77.6070334944107,-168.12101305315687,22.301065259385176,-77.49669455685952,491.9057029142137,5.66711635171446,147.1460328124558,-425.97921387847157,-286.2768227481153,66.02532773692498,202.95093111069983,329.13018965202144,-103.63299038230294,259.6340605939744,172.05070985578,-0.22197718758856988,-289.96552611457486,-50.33101072467617,419.7238990239439,170.58192092873125,-252.86586838143705,-486.77048869404643,-198.77006724626088,-201.0966524796277,-239.49704575518592,-36.594759846472854,492.752758869271,311.6624507875572,153.5869347542026,152.877118541048,-97.05207723366323,49.04497528585317,221.58989972561017,99.07762212270649,-158.3944393916945,-227.23859897505457,-53.68807244251403,-23.81689929318632,-177.4964942477729,253.68620682500534,136.9453220732136,315.85173244174405,251.73320835101853,37.722603047337955,-27.20488717122656,1,0,0,0,0,0,0,0,0,0,0,0,0
738.1732065193675,-42.393999208644516,20.722550133412792,765.8563664476881,-966.052715846093,605.4403733040582,673.1594802863382,-217.63196159140097,20.914703508833302,-355.2827550202476,226.80239884737713,-146.25618188701185,242.09907211753182,52.359667001836094,-174.73426065231118,-191.3298537374979,-88.41590040190049,-22.00942103379048,-67.87552725333735,296.7824527832299,251.91838269376996,35.397005862142834,-256.1485740527964,-38.27093517268219,-87.09081820123706,-72.44083510578007,59.85415804652323,-121.7293684769225,-191.26874994686915,-127.95409283658316,-195.23299960977502,-170.0760016305654,288.01669226762914,-34.20298427231235,403.67315162812884,44.39441604760282,-56.530185512238994,-129.12561470256102,560.3841022691171,-269.29392762778735,-670.3439068490633,272.2377462631684,137.5959682811685,101.51618327745057,273.7694272922034,-319.8348074256708,-85.27012062334954,28.185876068776462,143.62205827006377,-200.81732897942607,-114.32107086958189,-12.340428326666018,-0.43315212477660797,373.81232454168077,-350.5597913978844,173.33129432882183,-289.2237647607103,155.25707261893763,-55.38958664316709,-391.8427039066443,1,0,0,0,0,0,0,0,0,0,0,0,0
997.6680336873877,345.2607204463404,500.8022125522008,-40.483549262984845,-234.1809349722138,192.26111686229814,-85.86169944801078,98.71951897670365,-286.8372944332629,27.15743758962473,-240.08715324617745,219.22739626493683,170.7026756541632,216.77233365769632,-674.8496440221235,176.6751398762854,-64.87321836143256,-155.84341280420605,-165.2325157323163,-499.1401976666931,-414.42556626801496,-127.72833593473241,546.0592458171124,111.77274113479125,159.88505094635124,-30.0056557651003,146.27659372331604,-443.34406836489734,-89.80260497693111,-31.04427915987544,-287.2033060246625,-205.1908221137916,50.16730325912219,-163.41706248579598,153.28996989174166,272.5540153299079,76.57181948957617,70.99425174815701,555.084549487219,234.25784520827796,258.5892711598344,479.45780491722616,93.81229124755207,-115.71237029703288,-724.4591941419558,-20.134506294689828,426.3777746369499,-28.835540391547926,-259.9443974965513,-250.4955252339674,82.520080402856,-58.90291946261692,275.0801629162842,97.99756061240232,-259.623392906825,141.83959746162617,-37.38302444333376,139.7913464602394,-260.5986032605669,61.39953161213488,1,0,0,0,0,0,0,0,0,0,0,0,0
-354.91909572663616,187.03129144752072,1160.4236624957603,-297.8799933726252,-70.37950564960175,-483.5512971237408,436.37376024295116,-113.27636909417183,-437.4826053080222,154.91239263671702,-500.80360153769004,-48.911677345484414,180.62620458872337,36.16775274578791,-819.4390939038854,-86.89204888902337,20.810940323669676,3.1247190635611646,-266.8622146377346,3.679213061811672,387.6728843653205,205.1014891211994,531.0957134856682,-325.92163943756594,-240.2301316809817,-122.78047228107347,16.560308759437905,85.99368812167691,129.50205037077757,350.01956329881244,354.522218351542,366.4370354752341,-144.81160032515615,7.272589698386672,3.610825733878935,369.598802001099,-86.18825846832908,-70.75909998937755,-122.36480824394019,-100.40191087217676,-156.53542571110432,-99.91758068458144,76.4554711298066,412.5244232938195,-67.7114742829733,141.15753188397227,77.6359522670661,267.66388484283965,290.58681765525733,-92.12289458078361,60.19696256557875,281.9173981672851,-343.2387495633699,158.7185021980314,156.06927533270473,60.17237456485867,40.29304611248056,1.3921689920451872,-22.905994555339134,1.4848762529552524,1,0,0,0,0,0,0,0,0,0,0,0,0
1043.0428141366388,741.9904062913058,344.12778563702454,-272.5937734118666,-378.2444047904856,-87.85136040956225,-204.10069308641857,201.23143422180257,-691.2563087529227,-53.551647262585895,-406.60007605271085,130.9237978541219,7.6620467637274325,196.73050565100658,-896.8422707251673,22.83231263975658,4.847632250992946,-185.34193204040028,309.95402033854964,-714.4991847280959,-641.2303033072982,-80.06697807592434,282.2684844136338,44.989237631633756,284.9469388945918,93.82569317885003,249.25512199972874,-230.74188419238683,32.064487183919454,108.38035403473896,-593.6934443242773,-184.85244696970207,-10.174950589669074,105.10947340791598,282.2020305025484,366.0606545738053,131.3766809941773,262.3035009194218,448.1668473916411,361.5057547920284,292.5441219061897,101.60747792017435,-139.59958423033038,-299.2315495414189,-625.7062943610171,-248.6136111078393,471.85934018938616,135.82770941565963,124.81187976417601,-146.3291563203932,-131.46567647763737,-225.46907689316504,255.40257910682877,-2.221734085536634,-228.52765188319066,354.8881641821295,88.8644011815349,211.12053248813731,-328.8696808553843,80.8321342986631,0,0,1,0,0,0,0,0,0,0,0,0,0
-610.6897694294007,133.85439612539025,736.3480777686833,-505.52982671823133,-188.94709824891885,-759.0447756979848,329.5220720904331,-69.70557378487399,-440.51654996441886,-17.342780000071787,-436.4569843835797,70.9810138023938,-31.05293283841885,-265.9575747912244,-532.7393736324394,-75.1297392079213,-56.33574723521144,-29.066300604655883,-115.46418592885745,-293.3962562736135,203.50066585333846,276.9979656566198,368.7008979403424,-270.45129147087863,-464.9659915487488,-268.7377620106229,250.91679520494873,574.3664806993689,378.53467707069615,205.22261742311332,100.22473992540851,99.64700068708437,-58.94809300734977,96.17963288798792,97.492094792783,338.6134737887921,63.14276646484543,-22.240656481377755,129.3273990698656,187.59422177658254,43.16220422109017,-117.13633468469419,115.9986074036703,64.13333565117999,254.3590836008749,140.68639312215674,52.447908852597315,58.078646476444234,79.91160984171243,293.21393325167827,-97.57838246594437,273.62103093882695,-326.4957828451154,-259.4929912580864,5.644696615593969,201.2713825047175,56.16091252711238,-67.4122118545774,-12.970598722411395,-272.17933206948544,0,0,1,0,0,0,0,0,0,0,0,0,0
54.661414663768475,-21.717185185220856,1077.516184472953,765.4055778510208,-364.57173285411716,543.1070846227296,-405.2093413912972,33.34826853803557,125.05064720720857,462.5346649591257,-418.19756996493817,22.648133594441035,-154.50424716378365,296.38536791765347,-437.3223452134917,-141.24365798848714,346.01825254027693,-456.5533280751443,-67.75803655172102,385.5867265784273,-157.49576991598997,-59.31358559648179,204.17925377229105,405.7071887595615,403.578709861345,220.1107665431828,92.1917355573755,-281.40763052565353,-79.4669378722587,-207.1456723417976,-116.24632463161657,-105.63507744249792,130.27420402532275,-259.43452366033756,37.274310459890245,179.45181695680648,-22.00604934134538,405.62493080311,44.54746581498487,347.05001660311257,46.504869573869684,244.27686710093892,-121.99722523962869,17.693590574531605,7.885403864343081,58.76183362913156,-388.27927811696884,-256.12521297966964,-68.68572794368201,-70.21983675979394,-230.97706032767758,-67.93457388690113,15.80699619225644,-49.26891867897148,-5.250713304271021,116.71828288707084,-122.17600365484134,-344.88303433585287,-95.23971074709753,-254.1912622398261,0,0,1,0,0,0,0,0,0,0,0,0,0
354.8268829033945,272.6729944078151,-310.45363205400383,371.685095320134,-68.8103457918466,395.14487848585,-1089.051738743377,289.3312876707846,-389.9362175299783,-288.00220669580546,-51.60085805244443,150.22965313886928,567.9026858508998,442.34247792592595,-320.8846059319255,357.57624143604545,76.36048842544724,2.2420622498875993,-40.31780059093646,117.3399512420958,-655.6628740290587,407.16055338989094,353.3288044281581,479.4182903200313,312.8351031649613,-381.6880593996744,79.8674808303183,-127.54367215874892,214.21153471777893,172.6564460739985,-222.48796538018476,24.429465193399352,-37.668015399649505,262.00570785514725,-345.54946797914624,130.32089451897295,-186.09255122871224,-154.31450914979237,89.2357697315752,743.7832841577126,550.2902747036572,163.09471943387126,-20.753465057864492,32.18782154299162,69.45808552593651,129.01096398532678,84.51453120503777,-458.409961597295,414.93726335874936,-534.0527602282154,-221.7786342753617,-110.8311577897566,478.2727671972487,211.53906016414055,-470.00202327259433,-349.99719012152616,-34.825699343437854,-546.524649482575,-377.39188908700504,18.093865004846677,0,0,1,0,0,0,0,0,0,0,0,0,0
-184.11617540417922,1167.0137021205564,323.4532662917471,736.1347282591822,-769.6245126149637,698.878775686629,500.02872344443784,168.48257245619627,-38.95454141200554,-273.4549425053153,-110.46859702908091,-350.08987229202387,-6.369427513428757,370.8574705640779,172.05903479572208,-26.911774899112523,134.22976886519385,-577.8650363672663,496.94971070555147,16.8531693391351,-321.07325753285244,122.8968643459159,111.12309432476597,461.23035093533053,225.71911243352068,-6.668520852346946,205.4431287558678,15.822217895722213,33.36297801718779,74.85677379871686,36.24633740627223,451.9252704708094,-80.73898778413204,-63.80840939676329,87.39616337044534,-194.06138598786356,343.3626686991445,274.1973884058316,112.22781306664035,23.99914214351498,76.27348003025443,-2.1862447185776435,-221.7631350153679,-46.20674261823948,214.20323240525335,133.24329106584403,-174.62937098411817,69.50030533486587,-325.27006927723386,-240.087559153642,20.12290836192582,-6.040883441303338,-292.57762292906136,134.43747709953232,-157.53834641686373,172.17831762117663,-241.05756600496596,94.13888052651413,216.64181815237316,-114.5263507727226,0,0,1,0,0,0,0,0,0,0,0,0,0
1267.6816131573503,1886.433214398377,766.6488886504148,270.3220495593649,656.9508030120837,-271.49121511245215,162.09719369083018,331.57343488459105,270.5286230529543,-341.7548050375055,180.5941240748954,361.4657205820095,45.04134382500806,-43.36590823806739,-241.86205048504306,327.1532056604685,601.6355354984928,342.1907085762245,-189.87739259047362,238.03851218705523,-317.69319658708804,-221.96082522457166,121.14315701012671,128.88476124057578,-537.9459026585168,-382.00270608322427,88.14844126158687,-76.29515788024543,209.14898342317554,-437.6191310651139,-408.2749198188655,80.06978201102854,-12.659867124600497,-91.07691467415836,1.718762234815433,38.12684490060877,220.58845951752085,250.23270853082738,-135.40475500944103,-67.65974655687614,-104.74943296819998,199.3685644010406,193.89914068544627,-86.81359773167578,128.7869966816151,-30.544802671950492,100.72328936817433,448.0000689197117,204.63206759972277,-154.6281897813183,-121.60830607458533,501.08414624399177,110.30933768873203,-35.53130298950801,-184.36775817727894,248.09976946621927,89.69265259798279,26.00700951816516,-44.14354915447221,-169.4223776579272,0,0,1,0,0,0,0,0,0,0,0,0,0
-407.7900867260098,249.52772075514048,1207.3082494957575,-91.70440104912674,-68.6678939884623,-83.7602956731028,245.26185984839375,-234.7064824153091,-82.37064530537106,-109.71245888699669,-120.69872072203327,230.04509789827193,194.29676983980357,137.5359469232345,-576.257582587279,-63.67771848648447,240.63379755669285,-160.52155908578303,-79.68647505465188,-288.0430604813139,140.78299609404235,411.52097946850114,258.2357460157842,131.73689164632344,-97.20358982605617,-144.41164044167454,259.4587737246862,15.157526016038888,-101.09235816595961,157.5430342414619,276.54445190631367,103.4604744870022,-206.98390697606385,-305.97987769236335,-193.76889291104524,326.97623771613553,-66.85535847636271,-74.65682892005844,-424.79244831683917,-140.32993290975864,-235.73525283328547,2.704039766442146,-266.4834168429123,-154.86452488439824,-203.5446614315513,154.57466954057352,-97.15996219766188,164.986753304989,-47.81834294176374,47.18763378238354,259.6606055442232,213.83806494034962,-38.531863944779545,106.09421995048329,404.32667889955985,-23.84849395343376,12.094674144163045,94.30680455605773,-209.99802481758232,-45.70139518941394,0,0,1,0,0,0,0,0,0,0,0,0,0
282.2382018143394,-1207.9799094424768,953.0793945208864,349.6479906067105,-415.99126109754707,-19.542527847509536,-766.9767460482035,22.394217514337754,104.43169828452453,303.3678608619819,290.5468824943611,-373.51450289524183,261.13388265105687,435.2052596552078,-439.4851915214463,-92.62881163848284,218.96252725473343,-345.9833963320141,-90.23068186081639,-51.669950753313636,-355.1373328419806,-17.956413548479706,50.84129197776393,390.42409449613797,118.85498369987887,24.683022927150407,346.62781209158624,578.8970394844308,256.6828100461291,372.16054822751306,502.52838022750484,225.98704986043157,-11.877723204043322,203.20724695303508,-32.895529745048684,454.2457856030448,-107.64471042218234,-95.74620781633914,250.10981432605013,-349.84245063407093,1.3097118963901526,15.551078387988529,24.300395940288706,-46.508070274110594,94.40963767996939,-415.012991451378,192.438244924604,-165.4300238871968,-307.7098994513462,-354.06597698339107,-404.11163038872326,-145.35960966074038,-258.2761843609594,99.64591305552695,-8.214964719939607,111.45992522330846,138.1569883431711,165.245390270241,88.98823113897829,260.58271214623267,0,0,1,0,0,0,0,0,0,0,0,0,0
-239.75105314203586,-10.381673117798403,1170.8914419306811,454.6031422070598,-84.17075016263921,313.44009462658033,-399.3348107130185,-124.88210062698263,133.26937285921326,283.1228268999437,-130.22818136461123,110.81882681140628,295.1404692564577,236.05976718836774,-533.9742968084338,-43.41666766005568,258.3904152340648,-433.4925896703344,94.69408706550283,146.17745492028686,-387.67772790504097,188.76032939415805,330.8229340684561,417.1992196376751,522.5897549857226,200.55634395150602,150.08076954591155,-107.28741866088397,23.340160959355398,38.104603478264195,41.19984070955187,-119.5629630462463,-203.83871316450916,-316.6608164883034,250.6199598516398,419.34234766955905,-30.798411871746488,196.2232714669767,-101.70609490007885,169.77990052151034,105.48901935291768,234.05327674945693,116.65091781296162,-401.984027886704,-98.52713048245387,-15.376195859084968,138.10676027507884,-19.838495069435268,111.77018271600423,61.26590685418782,-239.36246947721094,-131.08567701496358,88.91313005096902,-161.56927566379312,163.07531321065932,14.267253049622175,-114.82269648320656,-94.85468994365651,115.28181855781797,-53.67953402987129,0,0,1,0,0,0,0,0,0,0,0,0,0
16.036305987338476,-429.630294516114,913.7030344035195,-585.0584352018731,-315.3714135395271,-148.48461329809047,348.18877603351143,-402.37427880313413,-510.0618022725555,355.3644973503729,-7.244566381784003,-89.57928497663077,178.92197576276183,-264.0007346222514,-178.87262064089833,-51.08987147383691,23.506704877432078,-112.19739680026326,-644.6559379176538,50.759483668599124,-333.7558004398519,56.92615069924504,443.7366757183642,72.21812859226108,-384.1302531345532,158.08740780005272,158.55097872196524,156.55782289575583,-106.75118298569629,-80.8838304106005,-210.9299093855563,407.29103956681155,-30.299592029204195,165.1569662352113,-32.73284440964892,125.78994338978583,-263.0259909432473,51.08967709303022,324.1475717382938,-348.2943763271399,428.39020825424217,-106.4128858574308,-77.19618764082361,4.541608436466764,225.20645062472238,476.6487023059794,-397.7666171317876,314.1432470599408,-180.74029661452337,-122.42089913673277,-31.370731301790126,127.73555700558998,-231.58007110507882,357.67076808581356,-71.81470141309555,-57.81413797160396,388.03194145569506,-182.6377750508284,-127.45783341896919,-77.29042874386082,0,0,1,0,0,0,0,0,0,0,0,0,0
-142.81640371931493,-659.1551821973783,786.7685245980847,81.77118572655438,-525.9226190158529,300.9154277704357,-505.84870268251154,14.991426290973678,-19.983371308545077,290.6004935534383,79.0054762751302,-100.6386028656561,337.57714007647917,222.6146364121355,-477.3567824889958,-132.36645736630945,-303.20218982648043,-550.8464782982987,-338.2581548119411,354.88809216668386,-278.4562825751773,-463.7672460500807,-168.95446404253602,266.9045409702074,494.55641416729804,336.7087309870108,290.1274683028814,225.3943070698805,150.3028194487197,-210.89003922245703,-254.89019539376426,87.01075652943378,192.99025293392253,-98.65505168538888,-159.84515088047894,-30.581333074631292,61.45869048845798,-287.2763857223311,-84.22356213610689,36.53731701121666,358.25194738434703,-237.83686936900008,173.18343016285735,193.4920516897932,351.6968678148466,-155.35481002468345,246.12776433811945,-216.5635148403093,-98.44404163554961,125.02305159791695,-65.27842735015162,-21.15791565468517,64.36403071344898,-409.9255026303264,69.4462363689288,-186.52209027889597,236.9861041104104,128.8727575945338,197.6534774999431,150.20232525375522,0,0,1,0,0,0,0,0,0,0,0,0,0
274.3919214420277,718.4563970072049,58.65212680336906,810.4779345679359,-1263.477501405375,583.3973535161666,368.5382812236796,-127.45596884465174,-78.64493239539895,-362.43846458969017,-89.27914163696697,-508.59778714811324,-305.13032304592025,435.1782003126897,33.972027886516685,23.16220014450567,-26.565909265879178,-150.51546194364144,187.81928748441896,94.80946495751164,294.04537130551586,-62.52704834519474,304.2861406817816,-293.0795995644572,358.64648633560154,97.15269983450317,312.41770161506776,156.08147497403635,2.899953647126392,163.44906620370043,199.87060204785607,87.51170120137641,-244.11764520434363,120.9190106698605,71.44165306676382,-38.43587534449754,-298.3169778794838,80.99160428448671,499.150865781455,-264.0686259800686,-178.83363897833522,297.2497230401521,110.93167213219944,312.72014125008116,2.735476988818864,-77.23932377951171,-455.082497669532,82.8865036424863,-106.21086251314571,80.04324060221606,-107.5826556943533,7.554340050871737,-166.40708972930304,185.3553319298592,-59.63052716988418,64.71110367751571,119.1537933827437,273.50330431040794,323.83656260610843,-338.7074757244058,0,0,1,0,0,0,0,0,0,0,0,0,0
1571.3317226144009,1204.3104677593678,97.59735651133191,1137.0935742533086,57.41363893823511,61.528525125969715,17.236363958380302,23.26511030656525,534.437288161913,73.92500644853355,-133.83727803861794,-203.91474239972067,-4.3796912259711425,455.2291270407883,-500.04287222229283,16.691732799900926,584.7148907748522,-202.57224373732902,127.40187025460165,350.88415910289655,-186.7327130391854,-247.29394081217123,-127.95566811850594,489.71161282442046,106.35481332158795,-120.75245161300877,30.051598690196766,-109.00965648036136,-210.14543263058593,-274.1857722425585,12.670423846026189,5.135080175132699,-47.57183219040359,-5.9821792773120865,4.5657487312871785,-185.59393170869538,-13.907440181718409,84.13650385634674,180.2308561238743,370.12298491996376,244.09932685145077,4.706245615410228,-32.23451180895134,-79.3588907009807,292.50820430227725,-103.29909726909031,207.09945968557838,-95.81669085708873,-37.29791449208822,-177.1673385553416,151.19430780751952,-80.0296101348918,-68.48098662508202,-153.8340314365861,-18.897267455436236,134.91637251775265,48.2403010397816,119.39560905553633,-274.70991007333475,72.3774251360472,0,0,1,0,0,0,0,0,0,0,0,0,0
-509.928261839027,-469.4220914433644,682.098098426292,-735.438684078136,207.46596617848274,-920.6658568170234,603.2511045063618,-604.9918686968479,-615.4068244019969,-545.5978658944878,-1038.8350614539866,210.38168669191245,398.8828059143548,-868.8785920366105,-313.11251161971086,126.97324629466948,-3.3648733624306653,-332.58389774503274,301.0982352638587,551.9093237231519,3.8204479375192375,407.326165592443,226.61262848174064,-272.88284553493554,-107.55789289902373,62.072500481502466,-191.6987304721544,205.52631369505903,-459.6964956794547,225.26241383665624,-183.59432470814878,454.68784952347386,434.0898101149044,-227.4440052179576,327.6384263776289,156.46105108901332,-4.147798937741352,484.2438056619431,-120.1441923427231,-418.6683848712085,-88.56849991952555,542.1217706507223,-97.0577628265015,-119.65537148170714,239.47125571089273,-55.47119904480632,295.6053656225285,318.97074034361265,-148.777324329405,452.6894828808799,25.534543264761883,369.5991179678791,172.33230995493074,73.43030910319227,49.69291561459669,29.159571404434075,334.6759573858907,-384.01723369945506,-63.346965807053735,-159.91096384370627,0,0,1,0,0,0,0,0,0,0,0,0,0
